0.01,1.438449888287663e-05,1,0.9998167491295583
0.01,1.438449888287663e-05,5,0.9998167491295583
0.01,1.438449888287663e-05,10,0.9996334982591167
0.01,1.438449888287663e-05,100,0.9540040315191498
0.01,2.6366508987303556e-05,0.1,1.0
0.01,2.6366508987303556e-05,1,1.0
0.01,2.6366508987303556e-05,5,1.0
0.01,2.6366508987303556e-05,10,0.9998084291187739
0.01,2.6366508987303556e-05,100,0.8624521072796935
0.01,4.8329302385717524e-05,0.1,1.0
0.01,4.8329302385717524e-05,1,1.0
0.01,4.8329302385717524e-05,5,1.0
0.01,4.8329302385717524e-05,10,0.9990410433448409
0.01,4.8329302385717524e-05,100,0.6279248177982355
0.01,8.858667904100833e-05,0.1,1.0
0.01,8.858667904100833e-05,1,1.0
0.01,8.858667904100833e-05,5,1.0
0.01,8.858667904100833e-05,10,0.9961770623742455
0.01,8.858667904100833e-05,100,0.2557344064386318
0.01,0.0001623776739188721,0.1,1.0
0.01,0.0001623776739188721,1,1.0
0.01,0.0001623776739188721,5,0.9983505154639174
0.01,0.0001623776739188721,10,0.9210309278350516
0.01,0.0001623776739188721,100,0.11484536082474227
0.01,0.00029763514416313193,0.1,1.0
0.01,0.00029763514416313193,1,1.0
0.01,0.00029763514416313193,5,0.9896395424131232
0.01,0.00029763514416313193,10,0.7323548456723505
0.01,0.00029763514416313193,100,0.06237858838765379
0.01,0.0005455594781168515,0.1,1.0
0.01,0.0005455594781168515,1,1.0
0.01,0.0005455594781168515,5,0.9756642107613307
0.01,0.0005455594781168515,10,0.638981915606162
0.01,0.0005455594781168515,100,0.04710872962714892
0.01,0.001,0.1,1.0
0.01,0.001,1,1.0
0.01,0.001,5,0.9677852348993288
0.01,0.001,10,0.5917225950782997
0.01,0.001,100,0.04138702460850112
0.0501,1e-08,0.1,0.9996227126957177
0.0501,1e-08,1,0.9996227126957177
0.0501,1e-08,5,0.9994340690435767
0.0501,1e-08,10,0.9990567817392944
0.0501,1e-08,100,0.9611394076589322
0.0501,1.8329807108324374e-08,0.1,0.9998186105568657
0.0501,1.8329807108324374e-08,1,0.9996372211137312
0.0501,1.8329807108324374e-08,5,0.9996372211137312
0.0501,1.8329807108324374e-08,10,0.9996372211137312
0.0501,1.8329807108324374e-08,100,0.9744240885180483
0.0501,3.3598182862837814e-08,0.1,0.9996378779648742
0.0501,3.3598182862837814e-08,1,0.9996378779648742
0.0501,3.3598182862837814e-08,5,0.9994568169473113
0.0501,3.3598182862837814e-08,10,0.9989136338946225
0.0501,3.3598182862837814e-08,100,0.9663226507332972
0.0501,6.158482110660267e-08,0.1,0.9998149861239592
0.0501,6.158482110660267e-08,1,0.9998149861239592
0.0501,6.158482110660267e-08,5,0.9998149861239592
0.0501,6.158482110660267e-08,10,0.9996299722479185
0.0501,6.158482110660267e-08,100,0.9678075855689175
0.0501,1.1288378916846883e-07,0.1,0.9998181156784286
0.0501,1.1288378916846883e-07,1,0.9998181156784286
0.0501,1.1288378916846883e-07,5,0.9998181156784286
0.0501,1.1288378916846883e-07,10,0.9996362313568571
0.0501,1.1288378916846883e-07,100,0.971989814477992
0.0501,2.06913808111479e-07,0.1,0.999623706491063
0.0501,2.06913808111479e-07,1,0.9994355597365946
0.0501,2.06913808111479e-07,5,0.999247412982126
0.0501,2.06913808111479e-07,10,0.999247412982126
0.0501,2.06913808111479e-07,100,0.9676387582314205
0.0501,3.792690190732254e-07,0.1,0.999630928215538
0.0501,3.792690190732254e-07,1,0.9994463923233069
0.0501,3.792690190732254e-07,5,0.9994463923233069
0.0501,3.792690190732254e-07,10,0.9990773205388448
0.0501,3.792690190732254e-07,100,0.97158147259642
0.0501,6.951927961775605e-07,0.1,0.9998123827392119
0.0501,6.951927961775605e-07,1,0.9998123827392119
0.0501,6.951927961775605e-07,5,0.999624765478424
0.0501,6.951927961775605e-07,10,0.9994371482176361
0.0501,6.951927961775605e-07,100,0.9596622889305816
0.0501,1.2742749857031322e-06,0.1,0.9998249299719888
0.0501,1.2742749857031322e-06,1,0.9994747899159664
0.0501,1.2742749857031322e-06,5,0.9994747899159664
0.0501,1.2742749857031322e-06,10,0.9992997198879553
0.0501,1.2742749857031322e-06,100,0.9768907563025211
0.0501,2.335721469090121e-06,0.1,1.0
0.0501,2.335721469090121e-06,1,0.9998119593832268
0.0501,2.335721469090121e-06,5,0.9998119593832268
0.0501,2.335721469090121e-06,10,0.9998119593832268
0.0501,2.335721469090121e-06,100,0.9584430236931177
0.0501,4.281332398719396e-06,0.1,0.9996189024390243
0.0501,4.281332398719396e-06,1,0.9992378048780487
0.0501,4.281332398719396e-06,5,0.9992378048780487
0.0501,4.281332398719396e-06,10,0.9988567073170732
0.0501,4.281332398719396e-06,100,0.9056783536585364
0.0501,7.847599703514607e-06,0.1,1.0
0.0501,7.847599703514607e-06,1,1.0
0.0501,7.847599703514607e-06,5,0.9998007571229328
0.0501,7.847599703514607e-06,10,0.9998007571229328
0.0501,7.847599703514607e-06,100,0.7178720860729229
0.0501,1.438449888287663e-05,0.1,1.0
0.0501,1.438449888287663e-05,1,1.0
0.0501,1.438449888287663e-05,5,1.0
0.0501,1.438449888287663e-05,10,0.9974113898845081
0.0501,1.438449888287663e-05,100,0.35244922341696533
0.0501,2.6366508987303556e-05,0.1,1.0
0.0501,2.6366508987303556e-05,1,1.0
0.0501,2.6366508987303556e-05,5,0.9993858751279426
0.0501,2.6366508987303556e-05,10,0.9686796315250769
0.0501,2.6366508987303556e-05,100,0.15312180143295803
0.0501,4.8329302385717524e-05,0.1,1.0
0.0501,4.8329302385717524e-05,1,1.0
0.0501,4.8329302385717524e-05,5,0.9935022742040286
0.0501,4.8329302385717524e-05,10,0.8115659519168292
0.0501,4.8329302385717524e-05,100,0.07515702837340264
0.0501,8.858667904100833e-05,0.1,1.0
0.0501,8.858667904100833e-05,1,1.0
0.0501,8.858667904100833e-05,5,0.9725636523266022
0.0501,8.858667904100833e-05,10,0.6619841966637401
0.0501,8.858667904100833e-05,100,0.053775241439859525
0.0501,0.0001623776739188721,0.1,1.0
0.0501,0.0001623776739188721,1,1.0
0.0501,0.0001623776739188721,5,0.9646399310047435
0.0501,0.0001623776739188721,10,0.6153514445881846
0.0501,0.0001623776739188721,100,0.055411815437688666
0.0501,0.00029763514416313193,0.1,1.0
0.0501,0.00029763514416313193,1,1.0
0.0501,0.00029763514416313193,5,0.9675503711558855
0.0501,0.00029763514416313193,10,0.5876988335100742
0.0501,0.00029763514416313193,100,0.05259809119830329
0.0501,0.0005455594781168515,0.1,1.0
0.0501,0.0005455594781168515,1,1.0
0.0501,0.0005455594781168515,5,0.9662656286860108
0.0501,0.0005455594781168515,10,0.6003774475112055
0.0501,0.0005455594781168515,100,0.05284265156876622
0.0501,0.001,0.1,1.0
0.0501,0.001,1,1.0
0.0501,0.001,5,1.0
0.0501,0.001,10,1.0
0.0501,0.001,100,1.0
0.1585,1e-08,0.1,0.9998065764023211
0.1585,1e-08,1,0.9996131528046422
0.1585,1e-08,5,0.9996131528046422
0.1585,1e-08,10,0.9994197292069632
0.1585,1e-08,100,0.9344294003868472
0.1585,1.8329807108324374e-08,0.1,0.9997996794871794
0.1585,1.8329807108324374e-08,1,0.9993990384615384
0.1585,1.8329807108324374e-08,5,0.999198717948718
0.1585,1.8329807108324374e-08,10,0.9987980769230769
0.1585,1.8329807108324374e-08,100,0.9280849358974359
0.1585,3.3598182862837814e-08,0.1,0.9995990376904571
0.1585,3.3598182862837814e-08,1,0.9991980753809143
0.1585,3.3598182862837814e-08,5,0.9987971130713713
0.1585,3.3598182862837814e-08,10,0.9985966319166
0.1585,3.3598182862837814e-08,100,0.9260224538893345
0.1585,6.158482110660267e-08,0.1,1.0
0.1585,6.158482110660267e-08,1,1.0
0.1585,6.158482110660267e-08,5,0.9998052201012855
0.1585,6.158482110660267e-08,10,0.9996104402025712
0.1585,6.158482110660267e-08,100,0.9400077911959486
0.1585,1.1288378916846883e-07,0.1,0.999804228660924
0.1585,1.1288378916846883e-07,1,0.999804228660924
0.1585,1.1288378916846883e-07,5,0.999804228660924
0.1585,1.1288378916846883e-07,10,0.9994126859827721
0.1585,1.1288378916846883e-07,100,0.9444009397024276
0.1585,2.06913808111479e-07,0.1,0.9997986712301189
0.1585,2.06913808111479e-07,1,0.9995973424602376
0.1585,2.06913808111479e-07,5,0.9993960136903564
0.1585,2.06913808111479e-07,10,0.9993960136903564
0.1585,2.06913808111479e-07,100,0.9287296154620496
0.1585,3.792690190732254e-07,0.1,1.0
0.1585,3.792690190732254e-07,1,1.0
0.1585,3.792690190732254e-07,5,0.9997994384275972
0.1585,3.792690190732254e-07,10,0.9995988768551946
0.1585,3.792690190732254e-07,100,0.9392298435619735
0.1585,6.951927961775605e-07,0.1,0.9996009577015164
0.1585,6.951927961775605e-07,1,0.9994014365522745
0.1585,6.951927961775605e-07,5,0.9992019154030328
0.1585,6.951927961775605e-07,10,0.9988028731045491
0.1585,6.951927961775605e-07,100,0.9092178770949721
0.1585,1.2742749857031322e-06,0.1,1.0
0.1585,1.2742749857031322e-06,1,0.9997998398718975
0.1585,1.2742749857031322e-06,5,0.9997998398718975
0.1585,1.2742749857031322e-06,10,0.9995996797437949
0.1585,1.2742749857031322e-06,100,0.872898318654924
0.1585,2.335721469090121e-06,0.1,0.9997903124344726
0.1585,2.335721469090121e-06,1,0.9997903124344726
0.1585,2.335721469090121e-06,5,0.9997903124344726
0.1585,2.335721469090121e-06,10,0.9987418746068358
0.1585,2.335721469090121e-06,100,0.6798070874397149
0.1585,4.281332398719396e-06,0.1,1.0
0.1585,4.281332398719396e-06,1,1.0
0.1585,4.281332398719396e-06,5,0.9997942386831277
0.1585,4.281332398719396e-06,10,0.9958847736625515
0.1585,4.281332398719396e-06,100,0.33539094650205764
0.1585,7.847599703514607e-06,0.1,1.0
0.1585,7.847599703514607e-06,1,1.0
0.1585,7.847599703514607e-06,5,0.9985080988917305
0.1585,7.847599703514607e-06,10,0.9411764705882353
0.1585,7.847599703514607e-06,100,0.13192668371696503
0.1585,1.438449888287663e-05,0.1,1.0
0.1585,1.438449888287663e-05,1,1.0
0.1585,1.438449888287663e-05,5,0.9914929817099106
0.1585,1.438449888287663e-05,10,0.782007656316461
0.1585,1.438449888287663e-05,100,0.06337728626116546
0.1585,2.6366508987303556e-05,0.1,0.9997903124344726
0.1585,2.6366508987303556e-05,1,0.9997903124344726
0.1585,2.6366508987303556e-05,5,0.9771440553575174
0.1585,2.6366508987303556e-05,10,0.6676452086391277
0.1585,2.6366508987303556e-05,100,0.05850283078213462
0.1585,4.8329302385717524e-05,0.1,1.0
0.1585,4.8329302385717524e-05,1,1.0
0.1585,4.8329302385717524e-05,5,0.9670807453416148
0.1585,4.8329302385717524e-05,10,0.6008281573498965
0.1585,4.8329302385717524e-05,100,0.0463768115942029
0.1585,8.858667904100833e-05,0.1,1.0
0.1585,8.858667904100833e-05,1,1.0
0.1585,8.858667904100833e-05,5,0.9621873182082606
0.1585,8.858667904100833e-05,10,0.599961217762265
0.1585,8.858667904100833e-05,100,0.0463447740934652
0.1585,0.0001623776739188721,0.1,1.0
0.1585,0.0001623776739188721,1,1.0
0.1585,0.0001623776739188721,5,0.9597272533560621
0.1585,0.0001623776739188721,10,0.5881099509908374
0.1585,0.0001623776739188721,100,0.04687832942680588
0.1585,0.00029763514416313193,0.1,1.0
0.1585,0.00029763514416313193,1,1.0
0.1585,0.00029763514416313193,5,1.0
0.1585,0.00029763514416313193,10,1.0
0.1585,0.00029763514416313193,100,1.0
0.1585,0.0005455594781168515,0.1,1.0
0.1585,0.0005455594781168515,1,1.0
0.1585,0.0005455594781168515,5,1.0
0.1585,0.0005455594781168515,10,1.0
0.1585,0.0005455594781168515,100,1.0
0.1585,0.001,0.1,1.0
0.1585,0.001,1,1.0
0.1585,0.001,5,1.0
0.1585,0.001,10,1.0
0.1585,0.001,100,1.0
0.3548,1e-08,0.1,1.0
0.3548,1e-08,1,1.0
0.3548,1e-08,5,0.9996651710975694
0.3548,1e-08,10,0.9993303421951383
0.3548,1e-08,100,0.8652648496618228
0.3548,1.8329807108324374e-08,0.1,0.9998017708470993
0.3548,1.8329807108324374e-08,1,0.999735694462799
0.3548,1.8329807108324374e-08,5,0.999735694462799
0.3548,1.8329807108324374e-08,10,0.9988767014668958
0.3548,1.8329807108324374e-08,100,0.8644112594158846
0.3548,3.3598182862837814e-08,0.1,0.999933612162252
0.3548,3.3598182862837814e-08,1,0.999933612162252
0.3548,3.3598182862837814e-08,5,0.9998008364867557
0.3548,3.3598182862837814e-08,10,0.9995352851357633
0.3548,3.3598182862837814e-08,100,0.8643032596428335
0.3548,6.158482110660267e-08,0.1,1.0
0.3548,6.158482110660267e-08,1,0.9998007835845674
0.3548,6.158482110660267e-08,5,0.9996679726409456
0.3548,6.158482110660267e-08,10,0.9989375124510259
0.3548,6.158482110660267e-08,100,0.8658609469420282
0.3548,1.1288378916846883e-07,0.1,1.0
0.3548,1.1288378916846883e-07,1,0.999933770448374
0.3548,1.1288378916846883e-07,5,0.9998675408967481
0.3548,1.1288378916846883e-07,10,0.9994039340353665
0.3548,1.1288378916846883e-07,100,0.8577389231074906
0.3548,2.06913808111479e-07,0.1,0.9997335109926715
0.3548,2.06913808111479e-07,1,0.9996668887408393
0.3548,2.06913808111479e-07,5,0.999467021985343
0.3548,2.06913808111479e-07,10,0.9986009327115256
0.3548,2.06913808111479e-07,100,0.8433710859427047
0.3548,3.792690190732254e-07,0.1,1.0
0.3548,3.792690190732254e-07,1,0.9999339061467283
0.3548,3.792690190732254e-07,5,0.9997356245869133
0.3548,3.792690190732254e-07,10,0.9984137475214805
0.3548,3.792690190732254e-07,100,0.7778585591539986
0.3548,6.951927961775605e-07,0.1,1.0
0.3548,6.951927961775605e-07,1,1.0
0.3548,6.951927961775605e-07,5,0.9998628257887516
0.3548,6.951927961775605e-07,10,0.9960219478737997
0.3548,6.951927961775605e-07,100,0.5421810699588477
0.3548,1.2742749857031322e-06,0.1,1.0
0.3548,1.2742749857031322e-06,1,1.0
0.3548,1.2742749857031322e-06,5,0.9997272417320151
0.3548,1.2742749857031322e-06,10,0.9812478690760315
0.3548,1.2742749857031322e-06,100,0.19413569723832255
0.3548,2.335721469090121e-06,0.1,1.0
0.3548,2.335721469090121e-06,1,1.0
0.3548,2.335721469090121e-06,5,0.995970771016868
0.3548,2.335721469090121e-06,10,0.888615720822236
0.3548,2.335721469090121e-06,100,0.04418493478112409
0.3548,4.281332398719396e-06,0.1,1.0
0.3548,4.281332398719396e-06,1,1.0
0.3548,4.281332398719396e-06,5,0.9839950963699516
0.3548,4.281332398719396e-06,10,0.6875297963631412
0.3548,4.281332398719396e-06,100,0.02227065313628005
0.3548,7.847599703514607e-06,0.1,1.0
0.3548,7.847599703514607e-06,1,1.0
0.3548,7.847599703514607e-06,5,0.9650482796137632
0.3548,7.847599703514607e-06,10,0.5422956616347069
0.3548,7.847599703514607e-06,100,0.01801985584115327
0.3548,1.438449888287663e-05,0.1,1.0
0.3548,1.438449888287663e-05,1,1.0
0.3548,1.438449888287663e-05,5,0.9470428799777607
0.3548,1.438449888287663e-05,10,0.4797414691778442
0.3548,1.438449888287663e-05,100,0.015428452289943705
0.3548,2.6366508987303556e-05,0.1,1.0
0.3548,2.6366508987303556e-05,1,1.0
0.3548,2.6366508987303556e-05,5,0.9461010779784405
0.3548,2.6366508987303556e-05,10,0.4698306033879322
0.3548,2.6366508987303556e-05,100,0.016449671006579868
0.3548,4.8329302385717524e-05,0.1,1.0
0.3548,4.8329302385717524e-05,1,1.0
0.3548,4.8329302385717524e-05,5,0.9434712203739142
0.3548,4.8329302385717524e-05,10,0.4514941851906374
0.3548,4.8329302385717524e-05,100,0.01634035036066539
0.3548,8.858667904100833e-05,0.1,1.0
0.3548,8.858667904100833e-05,1,1.0
0.3548,8.858667904100833e-05,5,1.0
0.3548,8.858667904100833e-05,10,1.0
0.3548,8.858667904100833e-05,100,1.0
0.3548,0.0001623776739188721,0.1,1.0
0.3548,0.0001623776739188721,1,1.0
0.3548,0.0001623776739188721,5,1.0
0.3548,0.0001623776739188721,10,1.0
0.3548,0.0001623776739188721,100,1.0
0.3548,0.00029763514416313193,0.1,1.0
0.3548,0.00029763514416313193,1,1.0
0.3548,0.00029763514416313193,5,1.0
0.3548,0.00029763514416313193,10,1.0
0.3548,0.00029763514416313193,100,1.0
0.3548,0.0005455594781168515,0.1,1.0
0.3548,0.0005455594781168515,1,1.0
0.3548,0.0005455594781168515,5,1.0
0.3548,0.0005455594781168515,10,1.0
0.3548,0.0005455594781168515,100,1.0
0.3548,0.001,0.1,1.0
0.3548,0.001,1,1.0
0.3548,0.001,5,1.0
0.3548,0.001,10,1.0
0.3548,0.001,100,1.0
0.6457,1e-08,0.1,0.9998649196271782
0.6457,1e-08,1,0.9997973794407673
0.6457,1e-08,5,0.9993245981358907
0.6457,1e-08,10,0.9979737944076724
0.6457,1e-08,100,0.7594893961907334
0.6457,1.8329807108324374e-08,0.1,0.9998639270649068
0.6457,1.8329807108324374e-08,1,0.9998639270649068
0.6457,1.8329807108324374e-08,5,0.9995237447271738
0.6457,1.8329807108324374e-08,10,0.9970744318954959
0.6457,1.8329807108324374e-08,100,0.7571778473261669
0.6457,3.3598182862837814e-08,0.1,0.999932331844634
0.6457,3.3598182862837814e-08,1,0.9998646636892679
0.6457,3.3598182862837814e-08,5,0.9996616592231696
0.6457,3.3598182862837814e-08,10,0.9962105832994993
0.6457,3.3598182862837814e-08,100,0.7570036540803898
0.6457,6.158482110660267e-08,0.1,0.9999312573039115
0.6457,6.158482110660267e-08,1,0.9999312573039115
0.6457,6.158482110660267e-08,5,0.9997937719117345
0.6457,6.158482110660267e-08,10,0.9953942393620677
0.6457,6.158482110660267e-08,100,0.7357530762356499
0.6457,1.1288378916846883e-07,0.1,0.9998629479887615
0.6457,1.1288378916846883e-07,1,0.9998629479887615
0.6457,1.1288378916846883e-07,5,0.9997258959775234
0.6457,1.1288378916846883e-07,10,0.9967792777359007
0.6457,1.1288378916846883e-07,100,0.691632974713904
0.6457,2.06913808111479e-07,0.1,1.0
0.6457,2.06913808111479e-07,1,1.0
0.6457,2.06913808111479e-07,5,0.9993827160493827
0.6457,2.06913808111479e-07,10,0.9923182441700962
0.6457,2.06913808111479e-07,100,0.564883401920439
0.6457,3.792690190732254e-07,0.1,0.9999317778687405
0.6457,3.792690190732254e-07,1,0.9999317778687405
0.6457,3.792690190732254e-07,5,0.9986355573748125
0.6457,3.792690190732254e-07,10,0.9795333606221857
0.6457,3.792690190732254e-07,100,0.29731204802838035
0.6457,6.951927961775605e-07,0.1,1.0
0.6457,6.951927961775605e-07,1,1.0
0.6457,6.951927961775605e-07,5,0.9947891669523484
0.6457,6.951927961775605e-07,10,0.9202605416523825
0.6457,6.951927961775605e-07,100,0.08604730887898526
0.6457,1.2742749857031322e-06,0.1,1.0
0.6457,1.2742749857031322e-06,1,1.0
0.6457,1.2742749857031322e-06,5,0.9823610157858613
0.6457,1.2742749857031322e-06,10,0.7796156485929994
0.6457,1.2742749857031322e-06,100,0.031022649279341112
0.6457,2.335721469090121e-06,0.1,1.0
0.6457,2.335721469090121e-06,1,1.0
0.6457,2.335721469090121e-06,5,0.9628530000690464
0.6457,2.335721469090121e-06,10,0.6373679486294276
0.6457,2.335721469090121e-06,100,0.016709245322101773
0.6457,4.281332398719396e-06,0.1,1.0
0.6457,4.281332398719396e-06,1,0.9999302990172162
0.6457,4.281332398719396e-06,5,0.9486303756882972
0.6457,4.281332398719396e-06,10,0.5775423433470412
0.6457,4.281332398719396e-06,100,0.01568272112636788
0.6457,7.847599703514607e-06,0.1,0.9999320744464069
0.6457,7.847599703514607e-06,1,0.9999320744464069
0.6457,7.847599703514607e-06,5,0.9417198750169815
0.6457,7.847599703514607e-06,10,0.5584159760902052
0.6457,7.847599703514607e-06,100,0.015622877326450211
0.6457,1.438449888287663e-05,0.1,1.0
0.6457,1.438449888287663e-05,1,1.0
0.6457,1.438449888287663e-05,5,0.9414637455063419
0.6457,1.438449888287663e-05,10,0.5481245336769993
0.6457,1.438449888287663e-05,100,0.014786678423658686
0.6457,2.6366508987303556e-05,0.1,1.0
0.6457,2.6366508987303556e-05,1,1.0
0.6457,2.6366508987303556e-05,5,1.0
0.6457,2.6366508987303556e-05,10,1.0
0.6457,2.6366508987303556e-05,100,1.0
0.6457,4.8329302385717524e-05,0.1,1.0
0.6457,4.8329302385717524e-05,1,1.0
0.6457,4.8329302385717524e-05,5,1.0
0.6457,4.8329302385717524e-05,10,1.0
0.6457,4.8329302385717524e-05,100,1.0
0.6457,8.858667904100833e-05,0.1,1.0
0.6457,8.858667904100833e-05,1,1.0
0.6457,8.858667904100833e-05,5,1.0
0.6457,8.858667904100833e-05,10,1.0
0.6457,8.858667904100833e-05,100,1.0
0.6457,0.0001623776739188721,0.1,1.0
0.6457,0.0001623776739188721,1,1.0
0.6457,0.0001623776739188721,5,1.0
0.6457,0.0001623776739188721,10,1.0
0.6457,0.0001623776739188721,100,1.0
0.6457,0.00029763514416313193,0.1,1.0
0.6457,0.00029763514416313193,1,1.0
0.6457,0.00029763514416313193,5,1.0
0.6457,0.00029763514416313193,10,1.0
0.6457,0.00029763514416313193,100,1.0
0.6457,0.0005455594781168515,0.1,1.0
0.6457,0.0005455594781168515,1,1.0
0.6457,0.0005455594781168515,5,1.0
0.6457,0.0005455594781168515,10,1.0
0.6457,0.0005455594781168515,100,1.0
0.6457,0.001,0.1,1.0
0.6457,0.001,1,1.0
0.6457,0.001,5,1.0
0.6457,0.001,10,1.0
0.6457,0.001,100,1.0
0.7586,1e-08,0.1,1.0
0.7586,1e-08,1,1.0
0.7586,1e-08,5,0.9997195737521033
0.7586,1e-08,10,0.9968218358571698
0.7586,1e-08,100,0.7563095905776781
0.7586,1.8329807108324374e-08,0.1,0.9999060768291538
0.7586,1.8329807108324374e-08,1,0.9999060768291538
0.7586,1.8329807108324374e-08,5,0.9996243073166149
0.7586,1.8329807108324374e-08,10,0.9962430731661501
0.7586,1.8329807108324374e-08,100,0.7491312106696723
0.7586,3.3598182862837814e-08,0.1,1.0
0.7586,3.3598182862837814e-08,1,1.0
0.7586,3.3598182862837814e-08,5,0.9996262730075681
0.7586,3.3598182862837814e-08,10,0.9973839110529759
0.7586,3.3598182862837814e-08,100,0.7328786321592078
0.7586,6.158482110660267e-08,0.1,1.0
0.7586,6.158482110660267e-08,1,0.9999059620086513
0.7586,6.158482110660267e-08,5,0.9992476960692118
0.7586,6.158482110660267e-08,10,0.9962384803460597
0.7586,6.158482110660267e-08,100,0.6778258416400226
0.7586,1.1288378916846883e-07,0.1,1.0
0.7586,1.1288378916846883e-07,1,1.0
0.7586,1.1288378916846883e-07,5,0.9995235372593863
0.7586,1.1288378916846883e-07,10,0.9921860110539356
0.7586,1.1288378916846883e-07,100,0.5627977892128835
0.7586,2.06913808111479e-07,0.1,1.0
0.7586,2.06913808111479e-07,1,1.0
0.7586,2.06913808111479e-07,5,0.9986778732647086
0.7586,2.06913808111479e-07,10,0.9755406553971101
0.7586,2.06913808111479e-07,100,0.30777221645103414
0.7586,3.792690190732254e-07,0.1,1.0
0.7586,3.792690190732254e-07,1,1.0
0.7586,3.792690190732254e-07,5,0.9938201178931356
0.7586,3.792690190732254e-07,10,0.9178551055333712
0.7586,3.792690190732254e-07,100,0.11228370412625974
0.7586,6.951927961775605e-07,0.1,1.0
0.7586,6.951927961775605e-07,1,1.0
0.7586,6.951927961775605e-07,5,0.9792602504061934
0.7586,6.951927961775605e-07,10,0.7875370352671318
0.7586,6.951927961775605e-07,100,0.05008123865048265
0.7586,1.2742749857031322e-06,0.1,1.0
0.7586,1.2742749857031322e-06,1,1.0
0.7586,1.2742749857031322e-06,5,0.9597322043910604
0.7586,1.2742749857031322e-06,10,0.6687013882051788
0.7586,1.2742749857031322e-06,100,0.03337599684946343
0.7586,2.335721469090121e-06,0.1,1.0
0.7586,2.335721469090121e-06,1,1.0
0.7586,2.335721469090121e-06,5,0.9529274460221747
0.7586,2.335721469090121e-06,10,0.6073721065940478
0.7586,2.335721469090121e-06,100,0.02888543085002918
0.7586,4.281332398719396e-06,0.1,1.0
0.7586,4.281332398719396e-06,1,1.0
0.7586,4.281332398719396e-06,5,0.9502792096219933
0.7586,4.281332398719396e-06,10,0.6094286941580755
0.7586,4.281332398719396e-06,100,0.028780068728522342
0.7586,7.847599703514607e-06,0.1,1.0
0.7586,7.847599703514607e-06,1,1.0
0.7586,7.847599703514607e-06,5,0.9420552769181517
0.7586,7.847599703514607e-06,10,0.5909721481165296
